Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A multiobjective discrete bat algorithm for community detection in dynamic networks","Applied Intelligence","","","","10.1007/s10489-017-1135-5","Xu ZhouXiaohui ZhaoYanheng Liu","2018","http://link.springer.com/article/10.1007/s10489-017-1135-5","Article"
"Affective evolutionary music composition with MetaCompose","Genetic Programming and Evolvable Machines","","18","4","10.1007/s10710-017-9307-y","Marco ScireaJulian TogeliusPeter EklundSebastian Risi","2017","http://link.springer.com/article/10.1007/s10710-017-9307-y","Article"
"Obstacle detection and warning system for visually impaired people based on electrode matrix and mobile Kinect","Vietnam Journal of Computer Science","","4","2","10.1007/s40595-016-0075-z","Van-Nam HoangThanh-Huong NguyenThi-Lan LeThanh-Hai TranTan-Phu VuongNicolas Vuillerme","2017","http://link.springer.com/article/10.1007/s40595-016-0075-z","Article"
"A comprehensive study and analysis on SAT-solvers: advances, usages and achievements","Artificial Intelligence Review","","","","10.1007/s10462-018-9628-0","Sahel AlounehSa’ed AbedMohammad H. Al ShayejiRaed Mesleh","2018","http://link.springer.com/article/10.1007/s10462-018-9628-0","Article"
"An exploratory study of mono and multi-objective metaheuristics to ensemble of classifiers","Applied Intelligence","","48","2","10.1007/s10489-017-0982-4","Antonino A. Feitosa NetoAnne M. P. Canuto","2018","http://link.springer.com/article/10.1007/s10489-017-0982-4","Article"
"3D Interpreter Networks for Viewer-Centered Wireframe Modeling","International Journal of Computer Vision","","","","10.1007/s11263-018-1074-6","Jiajun WuTianfan XueJoseph J. LimYuandong TianJoshua B. TenenbaumAntonio TorralbaWilliam T. Freeman","2018","http://link.springer.com/article/10.1007/s11263-018-1074-6","Article"
"An accelerated PSO for query expansion in web information retrieval: application to medical dataset","Applied Intelligence","","47","3","10.1007/s10489-017-0924-1","Ilyes KhennakHabiba Drias","2017","http://link.springer.com/article/10.1007/s10489-017-0924-1","Article"
"Fractional-Order Embedding Supervised Canonical Correlations Analysis with Applications to Feature Extraction and Recognition","Neural Processing Letters","","45","1","10.1007/s11063-016-9524-z","Hong-Kun JiQuan-Sen SunYun-Hao YuanZe-Xuan Ji","2017","http://link.springer.com/article/10.1007/s11063-016-9524-z","Article"
"Percentage of human-occupied areas for fall detection from two views","The Visual Computer","","33","12","10.1007/s00371-016-1296-y","Mikaël A. MousseCina MotamedEugène C. Ezin","2017","http://link.springer.com/article/10.1007/s00371-016-1296-y","Article"
"Adaptive rendering based on robust principal component analysis","The Visual Computer","","34","4","10.1007/s00371-017-1360-2","Hongliang YuanChangwen Zheng","2018","http://link.springer.com/article/10.1007/s00371-017-1360-2","Article"
"Salient object detection in complex scenes via D-S evidence theory based region classification","The Visual Computer","","33","11","10.1007/s00371-016-1288-y","Chunlei YangJiexin PuYongsheng DongZhonghua LiuLingfei LiangXiaohong Wang","2017","http://link.springer.com/article/10.1007/s00371-016-1288-y","Article"
"Dynamic skin deformation simulation using musculoskeletal model and soft tissue dynamics","Computational Visual Media","","3","1","10.1007/s41095-016-0065-1","Akihiko MuraiQ. Youn HongKatsu YamaneJessica K. Hodgins","2017","http://link.springer.com/article/10.1007/s41095-016-0065-1","Article"
"A novel multi-objective optimization algorithm based on artificial algae for multi-objective engineering design problems","Applied Intelligence","","","","10.1007/s10489-018-1170-x","Mohamed A. TawhidVimal Savsani","2018","http://link.springer.com/article/10.1007/s10489-018-1170-x","Article"
"An overview of recommender systems in the healthy food domain","Journal of Intelligent Information Systems","","50","3","10.1007/s10844-017-0469-0","Thi Ngoc Trang TranMüslüm AtasAlexander FelfernigMartin Stettinger","2018","http://link.springer.com/article/10.1007/s10844-017-0469-0","Article"
"Multi-objective evolutionary algorithm based on decision space partition and its application in hybrid power system optimisation","Applied Intelligence","","46","4","10.1007/s10489-016-0864-1","Guanci YangAnsi ZhangShaobo LiYang WangYunan WangQingsheng XieLing He","2017","http://link.springer.com/article/10.1007/s10489-016-0864-1","Article"
"Cyberculture, symbiosis, and syncretism","AI & SOCIETY","","","","10.1007/s00146-017-0715-6","Luís Moniz Pereira","2017","http://link.springer.com/article/10.1007/s00146-017-0715-6","Article"
"The path of least resistance","KI - Künstliche Intelligenz","","31","2","10.1007/s13218-016-0472-6","Manuel MüllerChristina OhmFlorin SchwappachBernd Ludwig","2017","http://link.springer.com/article/10.1007/s13218-016-0472-6","Article"
"QoC
                
                  
                
                $$^{2}$$
                
                  
                    
                      
                      2
                    
                  
                
              Breaker: intelligent software circuit breakers for fault-tolerant distributed context-aware applications","Journal of Reliable Intelligent Environments","","3","1","10.1007/s40860-017-0037-y","Davy PreuveneersWouter Joosen","2017","http://link.springer.com/article/10.1007/s40860-017-0037-y","Article"
"A robust non-rigid point set registration method based on inhomogeneous Gaussian mixture models","The Visual Computer","","","","10.1007/s00371-017-1444-z","Wanxia DengHuanxin ZouFang GuoLin LeiShilin ZhouTiancheng Luo","2017","http://link.springer.com/article/10.1007/s00371-017-1444-z","Article"
"Evolutionary hyper-heuristics for tackling bi-objective 2D bin packing problems","Genetic Programming and Evolvable Machines","","19","1 - 2","10.1007/s10710-017-9301-4","Juan Carlos GomezHugo Terashima-Marín","2018","http://link.springer.com/article/10.1007/s10710-017-9301-4","Article"
"Object tracking by color distribution fields with adaptive hierarchical structure","The Visual Computer","","33","2","10.1007/s00371-015-1189-5","Yawen WangHongchang ChenShaomei LiJianpeng ZhangChao Gao","2017","http://link.springer.com/article/10.1007/s00371-015-1189-5","Article"
"Image classification by combining local and global features","The Visual Computer","","","","10.1007/s00371-018-1503-0","Leila KabbaiMehrez AbdellaouiAli Douik","2018","http://link.springer.com/article/10.1007/s00371-018-1503-0","Article"
"Overlapping community detection based on discrete biogeography optimization","Applied Intelligence","","48","5","10.1007/s10489-017-1073-2","Huilian FanYuanchang ZhongGuangpu Zeng","2018","http://link.springer.com/article/10.1007/s10489-017-1073-2","Article"
"Joint-scale LBP: a new feature descriptor for texture classification","The Visual Computer","","33","3","10.1007/s00371-015-1202-z","Xiaosheng WuJunding Sun","2017","http://link.springer.com/article/10.1007/s00371-015-1202-z","Article"
"Lip segmentation using localized active contour model with automatic initial contour","Neural Computing and Applications","","29","5","10.1007/s00521-017-3046-0","Yuanyao LuTenghe Zhou","2018","http://link.springer.com/article/10.1007/s00521-017-3046-0","Article"
"Dynamic reference vectors and biased crossover use for inverse model based evolutionary multi-objective optimization with irregular Pareto fronts","Applied Intelligence","","","","10.1007/s10489-017-1133-7","Yanyan LinHan LiuQiaoyong Jiang","2018","http://link.springer.com/article/10.1007/s10489-017-1133-7","Article"
"An adaptive sampling strategy for Kriging metamodel based on Delaunay triangulation and TOPSIS","Applied Intelligence","","48","6","10.1007/s10489-017-1031-z","Ping JiangYahui ZhangQi ZhouXinyu ShaoJiexiang HuLeshi Shu","2018","http://link.springer.com/article/10.1007/s10489-017-1031-z","Article"
"Exploratory analysis of Sony AIBO users","AI & SOCIETY","","","","10.1007/s00146-018-0818-8","Csaba KertészMarkku Turunen","2018","http://link.springer.com/article/10.1007/s00146-018-0818-8","Article"
"Applying robotic frameworks in a simulated multi-agent contest","Annals of Mathematics and Artificial Intelligence","","","","10.1007/s10472-018-9586-x","Christopher-Eyk HrabiaPatrick Marvin LehmannNabil BattjbuerAxel HesslerSahin Albayrak","2018","http://link.springer.com/article/10.1007/s10472-018-9586-x","Article"
"Effective segmentations in white blood cell images using 
              
                
              
              $$\epsilon $$
              
                
                  ϵ
                
              
            -SVR-based detection method","Neural Computing and Applications","","","","10.1007/s00521-018-3480-7","Feilong CaoYuehua LiuZhen HuangJianjun ChuJianwei Zhao","2018","http://link.springer.com/article/10.1007/s00521-018-3480-7","Article"
"Satellite Broadcast Scheduling Based on a Boosted Binary Differential Evolution","New Generation Computing","","35","3","10.1007/s00354-017-0017-z","Mehdi AziziHedieh Sajedi","2017","http://link.springer.com/article/10.1007/s00354-017-0017-z","Article"
"An Approximation Framework for Solvers and Decision Procedures","Journal of Automated Reasoning","","58","1","10.1007/s10817-016-9393-1","Aleksandar ZeljićChristoph M. WintersteigerPhilipp Rümmer","2017","http://link.springer.com/article/10.1007/s10817-016-9393-1","Article"
"Reduction Without Elimination: Mental Disorders as Causally Efficacious Properties","Minds and Machines","","","","10.1007/s11023-017-9434-5","Gottfried VosgerauPatrice Soom","2017","http://link.springer.com/article/10.1007/s11023-017-9434-5","Article"
